"","SRR2085160","SRR2085161","SRR2085162","SRR2085163","SRR2085164","SRR2085165"
"ENSG00000100344",74.7106051474977,64.6898096276482,89.5379879796908,355.739063684803,243.827388378844,468.013487861496
"ENSG00000100347",1971.21058196859,1474.00351937284,1603.54396654537,2304.89268345779,1714.01623386313,2062.69081004537
"ENSG00000188677",1666.62119175187,1364.03084300584,1365.45431669028,928.050751788826,735.997487143547,739.671011365623
"ENSG00000224856",8.62045444009588,0.924140137537831,1.01747713613285,0.823470054825933,4.51532200701563,0.953184292996937
"ENSG00000188636",2472.63368190084,2570.03372249271,2319.8478703829,924.756871569522,1108.06002052163,1165.74439033525
"ENSG00000226328",150.857952701678,110.89681650454,144.481753330865,218.219564528872,428.955590666485,265.938417746145
"ENSG00000273243",7.18371203341324,6.46898096276482,4.0699085445314,7.41123049343339,34.3164472533188,20.0168701529357
"ENSG00000186654",331.887495943692,380.745736665586,327.627637834778,425.734018345007,314.266411688288,371.741874268805
"ENSG00000248405",87.6412868076415,87.793313066094,90.5554651158236,72.4653648246821,188.740459893253,190.636858599387
"ENSG00000241484",820.379914215792,700.498224253676,672.552386983814,962.636494091515,1150.50404738758,974.154347442869
"ENSG00000093000",1777.25035706643,2270.61231793045,2315.77796183837,3595.27025937002,3189.62346575584,3603.98981182142
"ENSG00000273353",4.31022722004794,5.54484082522699,5.08738568066425,6.58776043860746,1.80612880280625,4.76592146498468
"ENSG00000100373",37.3553025737488,24.0276435759836,44.7689939898454,0,0,0
"ENSG00000100364",3639.26851612715,3333.37347609896,3334.27257510735,6244.37342574505,6540.89545936284,6593.17575465981
"ENSG00000221598",1.43674240668265,0.924140137537831,1.01747713613285,0.823470054825933,3.6122576056125,1.90636858599387
"ENSG00000100376",1129.27953165256,1111.74058545801,1208.76283772583,793.825132852199,697.165717883213,689.152243836785
"ENSG00000077935",2.87348481336529,0,0,5.76429038378153,0,2.85955287899081
"ENSG00000130943",11.4939392534612,40.6621660516646,39.6816083091811,3.29388021930373,11.7398372182406,2.85955287899081
"ENSG00000205643",195.39696730884,209.779811221088,184.163361640046,172.10524145862,174.291429470803,162.041329809479
"ENSG00000186951",254.303405982829,257.835098373055,279.806212436534,378.796225219929,830.819249290875,449.902986294554
"ENSG00000075234",829.000368655888,793.836378144997,737.670923696316,774.885321591203,532.807996827844,696.777718180761
"ENSG00000077942",11.4939392534612,34.1931850888998,14.2446799058599,2217.60485764624,2902.44898610964,2020.75070115351
"ENSG00000238120",0,0,0,5.76429038378153,10.8367728168375,9.53184292996937
"ENSG00000130638",4070.29123813194,3110.65570295234,3017.83718577003,4944.93767922973,4246.2088153975,4564.79957916233
"ENSG00000188064",557.456053792867,565.573764173153,437.515168537125,1084.51006220575,1025.88115999395,1083.77054113752
