"ENSEMBL","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000119686",66.920109870979,-3.24316950265397,0.489880156260393,2.96486560638235e-12,2.42819519067156e-11
"ENSG00000156042",243.162675967026,-2.2573768033654,0.348622248992108,2.97443921983004e-12,2.43519354799156e-11
"ENSG00000258754",39.2990394888781,-8.35075076714276,1.24721082698445,2.97687285329547e-12,2.43634353776277e-11
"ENSG00000155287",604.550708025392,1.27924164017818,0.191246482313555,2.99770401982834e-12,2.45254450855134e-11
"ENSG00000164081",2124.50040844267,-1.20560158680482,0.179873119958341,3.00548697401535e-12,2.45806269719383e-11
"ENSG00000120594",565.351428325117,-1.79587247809101,0.273893480887547,3.02984010401342e-12,2.47712445244219e-11
"ENSG00000105997",87.2762544143067,2.85007270049895,0.43697701968466,3.06408225766589e-12,2.50425528528668e-11
"ENSG00000149929",1515.37126121548,-1.57440923343187,0.237962383080838,3.06724953822215e-12,2.50597885840186e-11
"ENSG00000228794",672.172584062351,-1.27247925755091,0.190315809884385,3.08338787602736e-12,2.51829509281476e-11
"ENSG00000157601",279.919623460683,2.11088724879989,0.32555190020608,3.11288702042538e-12,2.54151124077971e-11
"ENSG00000065491",440.99556502623,1.1468005994503,0.171001282050071,3.14948108925107e-12,2.57050202517055e-11
"ENSG00000100060",85.3582136063601,7.49008359252405,1.10975769305795,3.16505470929868e-12,2.58232254831374e-11
"ENSG00000187601",44.5181766468671,8.23837967594211,1.2307493218376,3.19810927356217e-12,2.60839246538517e-11
"ENSG00000126603",367.243419036529,2.49908416924675,0.386691549337992,3.24598652571552e-12,2.64652971657597e-11
"ENSG00000272808",76.7706713053203,8.89014651818389,1.33931634111117,3.25314714480194e-12,2.65115025228522e-11
"ENSG00000090372",2250.56983119875,0.90402649842042,0.133862041606155,3.25501279021545e-12,2.65115025228522e-11
"ENSG00000101109",1606.5831083525,1.22130671300292,0.182613001292881,3.25404055100292e-12,2.65115025228522e-11
"ENSG00000198885",52.4992061989973,8.43716817105969,1.26393618300684,3.25915166433557e-12,2.65316129321078e-11
"ENSG00000183760",62.4975766108712,8.64552286045354,1.29846715654469,3.25972302316601e-12,2.65316129321078e-11
"ENSG00000021355",1235.04571395123,9.9708807088757,1.52555843051629,3.29768638003999e-12,2.68313815877e-11
"ENSG00000169955",566.8872227946,-1.12592189737381,0.168083127425246,3.40944258993131e-12,2.77311481284107e-11
"ENSG00000187049",202.745577126102,2.12802753185767,0.32909532090698,3.44530537212595e-12,2.80132195384018e-11
"ENSG00000157851",50.2352765252367,-6.5217033272356,0.960204078474595,3.48803274625826e-12,2.83508930082928e-11
"ENSG00000143147",341.598898107353,2.74993071606304,0.424146774217559,3.48938100067736e-12,2.8352118721015e-11
"ENSG00000196917",99.8971794524131,6.28992072102361,0.924739637137463,3.51631387105603e-12,2.85611538679223e-11
"ENSG00000214725",40.9523548480515,-8.39318929532897,1.25915505229023,3.56167524542216e-12,2.89196792818452e-11
"ENSG00000175166",17351.8682542745,0.867986294463225,0.128585446890533,3.56584216354978e-12,2.89435875578911e-11
"ENSG00000167291",3280.36561283365,-1.0352326755481,0.154304790181547,3.57773284981168e-12,2.90301510229579e-11
"ENSG00000185945",47.2661024809429,-6.43955135750388,0.948499252280199,3.65612609222843e-12,2.96560799882468e-11
"ENSG00000067955",1821.46231062648,0.868231604669876,0.128697030352947,3.66240770773812e-12,2.96968586630533e-11
"ENSG00000145685",718.491827680966,2.52779866750051,0.392424915914891,3.79028412742118e-12,3.07232308404489e-11
"ENSG00000204362",65.8941645761394,8.70469841641479,1.31275796059682,3.792816525653e-12,3.07332364400706e-11
"ENSG00000127324",51.3756254190004,-8.6666885030897,1.30647306601093,3.80272082041735e-12,3.08029493209106e-11
"ENSG00000117676",4092.6668116618,1.09070577821563,0.163066471574296,3.8149026707577e-12,3.08910569546956e-11
"ENSG00000137575",4230.98857746566,0.938506642439832,0.139706424893485,3.91389824504131e-12,3.1681835469348e-11
"ENSG00000249392",51.0670033682741,-8.65959893821973,1.306266267644,3.93213969284148e-12,3.18186163730033e-11
"ENSG00000141519",144.942987994083,-2.1725432890777,0.337376501138728,3.962836160238e-12,3.20560545835173e-11
"ENSG00000169474",54.7165505921289,8.48174083347348,1.27690341604693,3.97270336559346e-12,3.2124896716925e-11
"ENSG00000267194",46.0082619939206,-4.22249271601482,0.624163633898428,3.99729435395067e-12,3.23127136969922e-11
"ENSG00000065609",93.4468787864528,-6.01327295802813,0.88541451266766,4.08548313321549e-12,3.30143290597758e-11
"ENSG00000176371",298.902926634765,-1.92635557773636,0.297455890084862,4.15994083704554e-12,3.36045442506746e-11
"ENSG00000187189",1625.88566597008,-1.4069527425234,0.212759478147608,4.17182185434941e-12,3.36890266184963e-11
"ENSG00000179818",274.051938341896,-1.67929378498008,0.256783008940634,4.21296732366037e-12,3.40096922339947e-11
"ENSG00000166750",3595.18563091444,2.889325606491,0.44577984765147,4.23515633446809e-12,3.41771630985688e-11
"ENSG00000250337",42.3399543168366,-8.43349264092769,1.27099520136747,4.27836950336956e-12,3.45141242696017e-11
"ENSG00000185361",344.92213584531,2.2106888526058,0.344139391166289,4.28253683750909e-12,3.45359757158388e-11
"ENSG00000273344",222.544482079605,-2.04030553688577,0.316467025170468,4.29878788642974e-12,3.4655226689478e-11
"ENSG00000133863",228.163495294813,-3.58576238804232,0.539622112151568,4.34498054241006e-12,3.50156924107022e-11
"ENSG00000123384",2697.89182657484,3.17713858028045,0.485468562042774,4.38914159439257e-12,3.5359545944346e-11
"ENSG00000243649",64.568252752141,4.87569196150368,0.718148893844317,4.5471337179219e-12,3.66198928704887e-11
"ENSG00000198113",327.808559927789,3.00766914371963,0.462904615553949,4.55186491593635e-12,3.66455306408109e-11
"ENSG00000173193",1032.06860954034,1.66203843717968,0.254447579128492,4.58282170344562e-12,3.68571567501637e-11
"ENSG00000145734",4094.46032433426,-1.71635702832641,0.263378043525991,4.58213918679511e-12,3.68571567501637e-11
"ENSG00000106031",185.074041164636,2.16738444925861,0.337695072233676,4.58088906742633e-12,3.68571567501637e-11
"ENSG00000136404",62.0229525558452,3.60858560523255,0.543443937060297,4.63533141178006e-12,3.72668053774928e-11
"ENSG00000147257",57.8279895899351,-4.87661183097666,0.719253267357,4.83965105473981e-12,3.88962722413695e-11
"ENSG00000215271",768.745846612285,1.32835156926767,0.201086575011063,4.91526468519937e-12,3.94905741267273e-11
"ENSG00000151025",1607.60592900573,-9.8287287302896,1.51466739609604,4.9251447957405e-12,3.95565309799009e-11
"ENSG00000185187",486.069486351663,-1.04214306488683,0.156474927041948,4.94634614454353e-12,3.97133393232815e-11
"ENSG00000141562",1083.99562167821,-1.10262922788996,0.165890515143357,4.99840005989435e-12,4.01176671925826e-11
"ENSG00000182782",134.28484888041,4.63268399755247,0.684758656618138,5.00509756781555e-12,4.01578092555638e-11
"ENSG00000155545",1005.5610210069,-1.04033062474197,0.156310066724939,5.11530366294767e-12,4.10281317166707e-11
"ENSG00000174740",38.3422487104065,-8.30898093334869,1.25578965714548,5.19275323690333e-12,4.16352246495632e-11
"ENSG00000164509",64.1047198771144,8.66429539772925,1.31545509381627,5.22402500079123e-12,4.18717806173777e-11
"ENSG00000140470",49.944072169441,-3.34247999964351,0.509729815132272,5.29463874202726e-12,4.24234049052384e-11
"ENSG00000163075",42.5582504847996,-8.42814586219454,1.27625193239258,5.3035211472031e-12,4.24801996624925e-11
"ENSG00000155254",2648.51483083384,1.56235344934362,0.238989687782814,5.31448766845465e-12,4.2553643735543e-11
"ENSG00000198040",714.088337250034,-1.27860924439192,0.193682914007172,5.41803380895055e-12,4.33680819792164e-11
"ENSG00000133937",37.617512528063,-8.28501776130328,1.25332993347195,5.48071819662073e-12,4.38550066716421e-11
"ENSG00000186522",1802.60223950394,1.96270035000588,0.305452666468113,5.50033395217941e-12,4.39970969546459e-11
"ENSG00000155115",3666.23462077982,-1.70102966019682,0.262006806761985,5.54265156778387e-12,4.43206218069634e-11
"ENSG00000136100",1170.31207479603,1.47794923299424,0.225538622617704,5.55079337361677e-12,4.43707409544646e-11
"ENSG00000184432",5139.9817229435,0.872732572919307,0.13058504445902,5.59549703505724e-12,4.471298795108e-11
"ENSG00000069702",143.583588338656,-3.04238380078479,0.470067643895767,5.66823758281066e-12,4.52789680324589e-11
"ENSG00000196812",125.88986857754,-2.13151617241672,0.333583761301824,5.69167778609454e-12,4.54508785636966e-11
"ENSG00000067057",6676.40152163212,2.0563733905613,0.321371309607344,5.80042375211287e-12,4.63036524540716e-11
"ENSG00000093144",1105.81745125202,7.34822168822925,1.10221051090136,5.91812173756666e-12,4.72272896462305e-11
"ENSG00000167711",43.2987045920747,8.19164981792653,1.24005267806116,5.9346686456001e-12,4.73433792189601e-11
"ENSG00000160606",600.767731655784,-1.68385659367711,0.259605285802866,5.95843341533243e-12,4.75169511535285e-11
"ENSG00000106066",115.53146025796,9.35069596659642,1.4380910133554,6.10146849592938e-12,4.86412355481886e-11
"ENSG00000162413",3332.28293180142,0.817825178270739,0.12231205958738,6.14646949395486e-12,4.89834931701007e-11
"ENSG00000105220",21724.1908874021,-1.03568343003692,0.156267635363458,6.22239288197261e-12,4.95718695378417e-11
"ENSG00000105771",911.898283577766,1.50037026524155,0.229767587016602,6.22714235839288e-12,4.95930203900667e-11
"ENSG00000099139",61.8126452987266,3.67695955510092,0.556314387226888,6.2532606193176e-12,4.97842809964973e-11
"ENSG00000141579",68.3631600382574,4.55392283850877,0.677093316273437,6.33812623716972e-12,5.0442962997468e-11
"ENSG00000123159",4701.67354824991,1.27227515566523,0.193414957069827,6.40128182441065e-12,5.09284777407833e-11
"ENSG00000260265",43.5751418165195,8.19762790372151,1.24338130939482,6.44946710802341e-12,5.1294602860823e-11
"ENSG00000104953",132.025177882797,-2.86229699399961,0.446485103474663,6.48434900520582e-12,5.15547116844386e-11
"ENSG00000253187",53.5225268885514,6.37788449932974,0.950754050883208,6.492697532757e-12,5.16037594773707e-11
"ENSG00000144908",80.2713294982578,3.06572345222556,0.474794192485386,6.49851211028599e-12,5.16326413541079e-11
"ENSG00000100239",1343.51660633999,0.919486892819275,0.138315950995459,6.52564081498846e-12,5.18307942222348e-11
"ENSG00000150672",77.0255755339094,-3.67237060848243,0.556251541322839,6.52791034530354e-12,5.18314330133306e-11
"ENSG00000240563",70.4429651153081,8.77005817443362,1.34090165390738,6.6891978009603e-12,5.3094246172758e-11
"ENSG00000067715",103.954941151819,7.24858303323888,1.08937015485735,6.7441217552042e-12,5.35122556293465e-11
"ENSG00000144681",110.726185763719,3.56831826838883,0.542868695574228,6.79828815727006e-12,5.39239761137968e-11
"ENSG00000070759",286.65163817734,-2.24632120445301,0.35380695802722,6.86330232670268e-12,5.44214364331344e-11
"ENSG00000183718",695.190326566535,-2.25302647851423,0.354904289325867,6.875010751759e-12,5.44960259689982e-11
"ENSG00000198513",99.7291783819559,2.781281220419,0.435744243394745,7.00600983554278e-12,5.5514109475879e-11
"ENSG00000171649",158.675402652243,2.64443826391806,0.415753085094607,7.00813756909246e-12,5.5514109475879e-11
"ENSG00000241732",59.989482025147,4.60157381116121,0.686647128068524,7.60177834433486e-12,6.01964233641526e-11
"ENSG00000166224",2454.57938159082,1.27973764215437,0.195391442746265,7.65928446161592e-12,6.06315206277767e-11
"ENSG00000179104",879.430797596503,-1.6802864294303,0.260584918398934,7.70967900517173e-12,6.10100500686668e-11
"ENSG00000156502",1394.41237693574,-0.881132438125213,0.132855723949131,7.78780620955635e-12,6.16077138735937e-11
"ENSG00000188938",1165.07407816471,-0.895797050687958,0.135157283907052,7.80285972530291e-12,6.17061822698721e-11
"ENSG00000203819",53.0159963786541,-2.56926478666347,0.405641012677374,7.86630656834293e-12,6.21871588042255e-11
"ENSG00000146592",241.25365031262,3.56038859892266,0.54373746771381,7.91629432897426e-12,6.25614488742068e-11
"ENSG00000137275",1060.28296952021,0.924378027056049,0.139755767390991,8.11766046669282e-12,6.41314137036656e-11
"ENSG00000156564",41.6864939645526,-8.39691379792115,1.28353339958556,8.14870369038104e-12,6.43551892185296e-11
"ENSG00000142453",2269.68744385189,1.15209526020775,0.175508419567402,8.178280916595e-12,6.45672415012403e-11
"ENSG00000151778",40.8959209672709,8.11591552182296,1.23655082462121,8.20493548887634e-12,6.47560858567084e-11
"ENSG00000171735",848.15835598903,-0.89534981604297,0.135252714691742,8.24332141873916e-12,6.50373612900657e-11
"ENSG00000159648",48.8893721624215,8.32998782125954,1.27272522793651,8.28283517684355e-12,6.53273445976431e-11
"ENSG00000140374",6271.68750100768,-1.09133859934553,0.166041429628095,8.3570234717486e-12,6.58905243891414e-11
"ENSG00000173559",2346.1450688346,1.90677582364318,0.299173005137689,8.42344402590146e-12,6.63921052600762e-11
"ENSG00000060069",573.441603254677,1.49711274331093,0.230861451661563,8.43775089072824e-12,6.64827380498411e-11
"ENSG00000185278",981.500568270903,-1.67083862099083,0.259609708987864,8.49922755312206e-12,6.69448472306291e-11
"ENSG00000205634",37.6151871350534,-8.27597459306257,1.26444672947027,8.51747993783967e-12,6.70663027895676e-11
"ENSG00000158711",3534.72575224594,-1.09972851841196,0.167581820606284,8.86010594511798e-12,6.97409336644144e-11
"ENSG00000149289",540.612678484956,2.54680527261241,0.403533460691859,8.97837841774484e-12,7.06484100355416e-11
"ENSG00000061273",2357.59523463164,1.11837482183153,0.170572911729594,8.98983198215468e-12,7.07150338343775e-11
"ENSG00000128253",38.4465656122099,-8.29897644237489,1.27000932087896,9.0249928832463e-12,7.09680360334183e-11
"ENSG00000102921",1526.42945129763,1.54636237682809,0.239373443670831,9.11725808339079e-12,7.16697608368007e-11
"ENSG00000228951",42.0366212197851,8.1468041860683,1.24486210014708,9.16390513580673e-12,7.20125396284421e-11
"ENSG00000236516",35.575155784145,-8.20603018344849,1.2553741628983,9.34623982478499e-12,7.3421008736375e-11
"ENSG00000144455",1216.69452584082,1.06198397531159,0.161845241066013,9.35261956372746e-12,7.34467573500415e-11
"ENSG00000198768",51.4446771581784,6.32335719554553,0.949986750243535,9.39383152465622e-12,7.37459380004262e-11
"ENSG00000167840",474.318449841529,-1.72309499512724,0.269005837942452,9.42056330664573e-12,7.39312818732022e-11
"ENSG00000134962",93.1539076079618,-3.27639591060119,0.508109960539698,9.68227778477275e-12,7.59348430308262e-11
"ENSG00000113389",64.1199325288921,-2.88090363012763,0.45347893077747,9.67947372841582e-12,7.59348430308262e-11
"ENSG00000179593",688.786760025602,7.23014464940179,1.09552660414392,9.79244083142668e-12,7.67733846244005e-11
"ENSG00000261468",40.7106990551148,8.1059238209362,1.2401882242965,9.89060791990127e-12,7.75173531014572e-11
"ENSG00000197614",41.2483827702755,8.12125890405816,1.24355276649699,1.01673851487925e-11,7.9660217792177e-11
"ENSG00000141485",75.8842399779871,7.32474588156392,1.11202122533574,1.02414586590477e-11,8.02140313166627e-11
"ENSG00000085449",2141.12297104227,1.05714778234592,0.161418870707758,1.02449509543261e-11,8.02148491222151e-11
"ENSG00000259383",46.4775730815297,-8.51710406909934,1.31101375369558,1.0309192257921e-11,8.06911554019155e-11
"ENSG00000168566",1100.64771530926,-1.17537798270023,0.180137824587965,1.03336094304313e-11,8.08555421296503e-11
"ENSG00000008294",3057.69694390823,1.25566851561357,0.192958140057174,1.04653808062544e-11,8.18595379417529e-11
"ENSG00000151458",1303.34825450427,1.84752801095376,0.290730375425776,1.04895943473614e-11,8.20218379664716e-11
"ENSG00000257042",106.044649874499,9.23440010822081,1.4362070052202,1.05379452938646e-11,8.23727074027178e-11
"ENSG00000102780",1377.91453671103,2.09934333853699,0.333340293016959,1.06804647039007e-11,8.34591956416689e-11
"ENSG00000147592",1197.87283814048,-1.40621183202386,0.217403243882298,1.09328334771346e-11,8.54030677130046e-11
"ENSG00000172123",109.965068297459,6.45292161344293,0.973880269982662,1.10485737723293e-11,8.62787207148555e-11
"ENSG00000107159",95.1054472456121,7.61030600168855,1.16107690945004,1.11654431408152e-11,8.71626103676497e-11
"ENSG00000188257",40.4954632200442,-8.35819557399802,1.28644818245265,1.12036571262054e-11,8.74320994651171e-11
"ENSG00000057149",96.3910378987671,9.12080492288352,1.4195960379587,1.16439335768564e-11,9.08380281051825e-11
"ENSG00000150403",1556.39269463549,1.17225047704759,0.18016353949024,1.17150058950447e-11,9.13623829304917e-11
"ENSG00000179598",66.7167613374827,3.08115202234721,0.483758372274019,1.17528805831961e-11,9.16275777307652e-11
"ENSG00000140379",39.8667568193343,8.07702010030909,1.24040922347411,1.18061222891656e-11,9.20123625545012e-11
"ENSG00000125458",724.709298260607,1.23185685531108,0.189872552117247,1.22958303605768e-11,9.57974252870601e-11
"ENSG00000096063",4015.56788528776,0.971295719486461,0.148579787272566,1.25902434588642e-11,9.8058945518266e-11
"ENSG00000164687",1130.2468352864,7.68085939436892,1.17642432832747,1.27976041524224e-11,9.96411948427833e-11
"ENSG00000163590",151.499898653023,-1.78165202833991,0.280936262634886,1.28039735609048e-11,9.96580151221375e-11
"ENSG00000182208",497.245380470613,0.977289012619878,0.149598925234536,1.28489003142592e-11,9.99748316597816e-11
"ENSG00000137193",488.036304481467,2.57255713598514,0.411193033315762,1.30028190172641e-11,1.01139206922392e-10
"ENSG00000177119",2440.45542972256,1.93732634534231,0.307620571667572,1.31326559702763e-11,1.02115564994493e-10
"ENSG00000134369",2281.47932266061,2.18171680323609,0.348873860766523,1.32363777521628e-11,1.02888284976349e-10
"ENSG00000125378",119.859274289947,4.51299629409081,0.68282863992252,1.34877489165492e-11,1.04807821167422e-10
"ENSG00000248498",34.0800524128107,-8.1458796450818,1.25596590988776,1.35117804561056e-11,1.0496011347087e-10
"ENSG00000160886",48.6925282949141,8.31456880691384,1.28492332654372,1.36332112363176e-11,1.05868659377596e-10
"ENSG00000148798",49.2351257387584,8.32616553694963,1.28713578246458,1.37382592158677e-11,1.06649430640689e-10
"ENSG00000259802",83.9670897062221,-2.08262424871617,0.332618584548273,1.37624434492223e-11,1.06802154554978e-10
"ENSG00000047849",14637.0625197671,0.888776876353452,0.1357872303532,1.37807359124828e-11,1.06909070838747e-10
"ENSG00000242599",33.9867899370109,-8.13854456175259,1.25581340000235,1.40224023534136e-11,1.08748254347125e-10
"ENSG00000100234",891.364933676113,7.18402717188627,1.09710139355622,1.40867158810311e-11,1.09211254720096e-10
"ENSG00000013297",500.529748042965,8.9052476830637,1.38829430627151,1.41574589247862e-11,1.09723782311673e-10
"ENSG00000158220",112.318850267505,-2.50486434005598,0.401642558375797,1.42111555108759e-11,1.10103903478733e-10
"ENSG00000088826",443.827696779051,2.388634623766,0.383489073181298,1.45079572609634e-11,1.12366667997328e-10
"ENSG00000214313",48.8741442218393,-8.56866622540475,1.33054787479938,1.45329657523478e-11,1.12523554649555e-10
"ENSG00000066379",548.440263987631,1.18514998610716,0.183158097759818,1.46203808641973e-11,1.13163372906701e-10
"ENSG00000150361",55.2236784089917,-8.71479869368804,1.35616918126116,1.46583206402951e-11,1.13419953529499e-10
"ENSG00000255346",135.809845382809,-4.08118091807828,0.623120405096781,1.47578374801711e-11,1.14152668414901e-10
"ENSG00000163257",1194.04561659998,-1.0417667327475,0.160349097663697,1.48225510710465e-11,1.14615787625463e-10
"ENSG00000069188",607.451791403848,7.5801316443445,1.16369344180452,1.48337227815432e-11,1.14664725530068e-10
"ENSG00000010803",1953.0161076302,-1.03966893075131,0.160058804829789,1.49975336145142e-11,1.15893147320774e-10
"ENSG00000225269",39.2647138850656,8.05332916374065,1.24355287722302,1.51053469323429e-11,1.16688189010468e-10
"ENSG00000139508",41.3848055649941,8.11597217141515,1.2543391470586,1.51899146931162e-11,1.17303199670226e-10
"ENSG00000178464",650.691460808434,1.10260165056062,0.170140738352594,1.52176747479793e-11,1.17479258235379e-10
"ENSG00000125247",601.033805759387,-1.14309659607582,0.176707008794959,1.56016429275754e-11,1.20404204561996e-10
"ENSG00000186026",84.2646019894842,2.25072278650762,0.36192409974826,1.58946624346309e-11,1.22625585684183e-10
"ENSG00000203837",125.663141622391,3.48668526449674,0.543075879082213,1.6176725091841e-11,1.24761016286489e-10
"ENSG00000151693",2201.49999712969,2.98336544474135,0.473958618087042,1.63040124866361e-11,1.25701759572153e-10
"ENSG00000076662",414.093137756234,-1.31636944471521,0.204805140876961,1.63243606580633e-11,1.25817671647449e-10
"ENSG00000122484",1144.97097501704,-0.946832279952687,0.14561607527233,1.65478043884863e-11,1.27498328833774e-10
"ENSG00000124098",3705.76665545493,-1.3321329606414,0.2074784380699,1.66931675578302e-11,1.28576489351576e-10
"ENSG00000090554",45.2174391554737,6.09109416041365,0.925713630579574,1.67628094129406e-11,1.29070906819575e-10
"ENSG00000213923",6068.4155763656,1.37960744309729,0.215366141746177,1.71342272356053e-11,1.31887873295652e-10
"ENSG00000111859",562.776448338595,1.60244425097568,0.252447221891867,1.71429971674048e-11,1.3191249396576e-10
"ENSG00000127603",6822.49056132109,2.05130805049159,0.329161099794328,1.72089721741053e-11,1.32377139105357e-10
"ENSG00000185065",59.0347132451679,-2.39287559419797,0.385829717602813,1.72239335995049e-11,1.32449196438934e-10
"ENSG00000167800",44.5253186519895,-8.45985467335977,1.31727878773941,1.73289645485773e-11,1.33213601823593e-10
"ENSG00000187164",1620.24604136165,-0.964118893585715,0.148583533380895,1.759045660013e-11,1.35179889945238e-10
"ENSG00000169251",1765.71403318571,1.38074384190497,0.215724192443973,1.7713236376885e-11,1.36079265962202e-10
"ENSG00000166780",187.421135800187,2.60170881339882,0.418906553918287,1.77664877081881e-11,1.36444089998953e-10
"ENSG00000110237",647.759049565614,1.6874902863479,0.267148790140789,1.78960659191891e-11,1.37394666915902e-10
"ENSG00000165092",60.7293643657944,8.56832505608749,1.33766841446553,1.82085217213239e-11,1.39748190857629e-10
"ENSG00000060762",709.56567001887,-1.13349944328497,0.175860567193686,1.84317933011574e-11,1.41415933244168e-10
"ENSG00000164626",167.347063276819,-3.06216536575102,0.48655049582634,1.84934966204814e-11,1.41843381756766e-10
"ENSG00000198157",331.686166742084,-1.95280635266243,0.312906983085117,1.85049755855555e-11,1.41885462091709e-10
"ENSG00000054611",599.22473818512,0.965368934584548,0.148973382147943,1.85838915661813e-11,1.42444415866777e-10
"ENSG00000197948",639.389862835215,2.07687321808386,0.334255677606658,1.88209625058426e-11,1.44214863835222e-10
"ENSG00000232093",85.1815517896459,-2.50981028812353,0.405380704928095,1.90210574167103e-11,1.4570093059057e-10
"ENSG00000256268",48.7583374799741,8.30710930034193,1.29414125074059,1.92208536067332e-11,1.47183748656734e-10
"ENSG00000196535",4198.33209777431,0.921752792203402,0.142118985513256,1.92849590747847e-11,1.47626891695337e-10
"ENSG00000166246",45.5769366624094,-5.98971595560104,0.912862951300644,1.94436534242251e-11,1.48793594739941e-10
"ENSG00000143753",5399.11282616414,-1.64043251241613,0.259784701726291,1.97866647457585e-11,1.51369583581688e-10
"ENSG00000062485",12141.4335006013,-0.684500520507815,0.104373560539126,2.02317734173015e-11,1.54724709044395e-10
"ENSG00000085231",4432.09762074832,-0.897133440723621,0.1383365339576,2.02625277480437e-11,1.54909870678214e-10
"ENSG00000149091",2304.49357570316,0.931933483855233,0.14397814442737,2.06510045632948e-11,1.57828868639487e-10
"ENSG00000215883",387.455399582135,-2.8473099341149,0.457293761772224,2.07806165078345e-11,1.5876820169603e-10
"ENSG00000068438",2680.19922282188,0.94888091800688,0.146799407712973,2.12824202130851e-11,1.6254963335007e-10
"ENSG00000088992",41.8339764568926,-8.37577610537249,1.30952958741565,2.15146863537802e-11,1.64270631666706e-10
"ENSG00000204397",39.394080952165,8.05017221262828,1.25358067286845,2.15978030325731e-11,1.64852089749269e-10
"ENSG00000145703",1374.36601045315,-9.42044362559331,1.49511125092334,2.16121074675145e-11,1.6490811102428e-10
"ENSG00000196526",1154.87737947102,1.25264740694719,0.195819389555589,2.17257251199862e-11,1.65721647443915e-10
"ENSG00000149043",48.0428559585785,8.28610373293747,1.29441486584525,2.17958806836444e-11,1.66203242172834e-10
"ENSG00000132854",75.9406366822645,5.02107410407506,0.765667231516569,2.18315951469601e-11,1.66421982709136e-10
"ENSG00000136161",264.315905283301,1.62322357454538,0.257521327616115,2.19665308949748e-11,1.67396701641557e-10
"ENSG00000177614",236.640981026097,3.12227467512828,0.497089699581603,2.19984393347138e-11,1.67585922821113e-10
"ENSG00000259401",55.7638112481273,-4.69293316666628,0.717764004587061,2.3099624700485e-11,1.75918241889155e-10
"ENSG00000197587",49.0643748064377,-8.56692246954633,1.34527497676511,2.32051810780053e-11,1.76665296586473e-10
"ENSG00000148344",134.464522193833,5.66070190080228,0.865124540901647,2.34538097001949e-11,1.78500756114277e-10
"ENSG00000132530",107.731213901784,9.22610286365915,1.46331717776515,2.37241206701431e-11,1.8050000164106e-10
"ENSG00000163354",58.1803403958542,-3.45471281667436,0.543873504460692,2.37848459293434e-11,1.80845792250823e-10
"ENSG00000149131",86.5142026550943,8.97348608677749,1.41803052078351,2.37842269411199e-11,1.80845792250823e-10
"ENSG00000244414",38.9600782561736,8.03352005464163,1.25377658608779,2.39075617119746e-11,1.81720493950056e-10
"ENSG00000121005",206.836637164258,2.62749440788023,0.426118308444492,2.40543015600546e-11,1.82777181655139e-10
"ENSG00000137501",999.386177677947,-2.91029284765812,0.468520787879445,2.48293439152106e-11,1.88605831209638e-10
"ENSG00000101842",48.9022151947307,6.15882968959799,0.945209801667066,2.51636346718522e-11,1.91083828776602e-10
"ENSG00000132716",3702.63450657899,-0.930526049052924,0.144435765490964,2.52838500428286e-11,1.91935145067025e-10
"ENSG00000140848",567.483711993444,1.42665581227971,0.22537276098083,2.6001576510532e-11,1.97320297128162e-10
"ENSG00000186297",46.7005737141595,-8.50118497278348,1.33753230451428,2.60553103833536e-11,1.9766471770159e-10
"ENSG00000154316",33.9220639933571,-8.12020517622728,1.27149382697872,2.62282237001491e-11,1.98912765069965e-10
"ENSG00000178773",904.435295896306,-2.77995285124311,0.450223819627401,2.65377746641194e-11,2.01195930426627e-10
"ENSG00000106617",976.65817412544,1.42435519371654,0.225115856939811,2.66058551387288e-11,2.01647513482612e-10
"ENSG00000188219",47.7692108719324,-3.83193548197895,0.597410205378503,2.70131763115335e-11,2.04669112169017e-10
"ENSG00000196834",36.3248632249956,-5.17018915156721,0.79227031119093,2.72168576317299e-11,2.06146365369952e-10
"ENSG00000158691",228.776916095768,1.38924870568915,0.219451492432861,2.75109240557859e-11,2.0830705112531e-10
"ENSG00000130413",379.769825249777,-2.23556039166378,0.364600892519288,2.78842770331648e-11,2.11066504895858e-10
"ENSG00000172081",2616.42133007855,0.862047171176694,0.133774750905994,2.84962846722091e-11,2.15630083791593e-10
"ENSG00000203780",87.5498883873893,4.77756871738664,0.733904065893892,2.85239040835496e-11,2.15759188262947e-10
"ENSG00000247596",2036.6879362262,1.16833280641679,0.183358721465038,2.85315715019338e-11,2.15759188262947e-10
"ENSG00000224367",33.9608292055837,-8.11947176101032,1.27400185633953,2.85723704426309e-11,2.1599872764054e-10
"ENSG00000236107",40.2072286185656,8.06752883621308,1.26513911655693,2.86732621305064e-11,2.16692252621769e-10
"ENSG00000011258",567.164097789023,-1.10809300839016,0.17363559143508,2.89131983933482e-11,2.18435800369913e-10
"ENSG00000173890",303.931937263257,-3.92968547792008,0.612001330042296,2.89437830579236e-11,2.18597113704133e-10
"ENSG00000259803",59.218704637989,-5.78415732718575,0.888801168942795,2.89802094810673e-11,2.18802429809704e-10
"ENSG00000135406",45.1473121024115,-8.46201402315755,1.33423861165611,2.90763588418793e-11,2.19388447514078e-10
"ENSG00000198673",63.5513344911029,-2.44633278164483,0.399684044865957,2.9071624333815e-11,2.19388447514078e-10
"ENSG00000168993",77.5286530689167,-4.82346683728604,0.741171466427501,2.92210111567343e-11,2.20409646753106e-10
